TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3
Polygon,352566,352566,1,Guarani Araponga,Guarani Araponga,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,2.132033,2.19151953148,Not Applicable,0,Designated,1996,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-RJ,BRA,BRA
Polygon,33810,33810,1,Jumina,Jumina,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0.125331,416.012713,420.244452142,Not Applicable,0,Designated,1995,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AP,BRA,BRA
Polygon,555542500,555542500,1,Taunay/Ipegue,Taunay/Ipegue,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,64.613459,88.5583263135,Not Applicable,0,Designated,1994,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MS,BRA,BRA
Polygon,352568,352568,1,Guarani de Bracui,Guarani de Bracui,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,21.278664,21.4453385452,Not Applicable,0,Designated,1997,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-RJ,BRA,BRA
Polygon,33936,33936,1,Lagoa Comprida,Lagoa Comprida,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,131.982651,133.327280309,Not Applicable,0,Designated,1996,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MA,BRA,BRA
Polygon,33969,33969,1,Pimentel Barbosa,Pimentel Barbosa,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,3289.66,3295.41220535,Not Applicable,0,Designated,1994,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MT,BRA,BRA
Polygon,352333,352333,1,Patauá,Patauá,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,6.15885,6.19889376937,Not Applicable,0,Designated,2004,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,352515,352515,1,Guarita,Guarita,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,234.068684,234.517915345,Not Applicable,0,Designated,1994,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-RS,BRA,BRA
Polygon,33919,33919,1,Uneiuxi,Uneiuxi,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,4031.828081,4054.25166277,Not Applicable,0,Designated,2001,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,352491,352491,1,Jaguapiré,Jaguapiré,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,23.49,23.8838745369,Not Applicable,0,Designated,2008,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MS,BRA,BRA
Polygon,352513,352513,1,Kaingang de Irái,Kaingang de Irái,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,2.799756,2.92281843024,Not Applicable,0,Designated,1994,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-RS,BRA,BRA
Polygon,34895,34895,1,Kanela,Kanela,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,1252.121625,1264.06285022,Not Applicable,0,Designated,1983,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MA,BRA,BRA
Polygon,352398,352398,1,Karajá Santana do Araguaia,Karajá Santana do Araguaia,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,14.856063,14.6410195861,Not Applicable,0,Designated,1989,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-PA,BRA,BRA
Polygon,19505,19505,1,Koatinemo,Koatinemo,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,3878.342501,3904.19828139,Not Applicable,0,Designated,2003,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-PA,BRA,BRA
Polygon,34064,34064,1,Mangueira,Mangueira,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,40.63741,46.6534796011,Not Applicable,0,Designated,1995,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-RR,BRA,BRA
Polygon,34065,34065,1,Manoa/Pium,Manoa/Pium,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,433.367308,453.646281834,Not Applicable,0,Designated,1995,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-RR,BRA,BRA
Polygon,352449,352449,1,Mata Medonha,Mata Medonha,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,5.496226,6.03214866932,Not Applicable,0,Designated,1997,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-BA,BRA,BRA
Polygon,34083,34083,1,Truaru,Truaru,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,56.52841,60.4424329706,Not Applicable,0,Designated,1997,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-RR,BRA,BRA
Polygon,352509,352509,1,Vanuire,Vanuire,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,7.089304,7.15860140939,Not Applicable,0,Designated,2004,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-SP,BRA,BRA
Polygon,34012,34012,1,Paquiçamba,Paquiçamba,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,43.482668,41.6473743843,Not Applicable,0,Designated,1994,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-PA,BRA,BRA
Polygon,34013,34013,1,Parakanã,Parakanã,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,3516.9741,3535.90386353,Not Applicable,0,Designated,1989,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-PA,BRA,BRA
Polygon,352455,352455,1,Pirajuí,Pirajuí,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,21.18,20.1265512607,Not Applicable,0,Designated,1992,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MS,BRA,BRA
Polygon,34022,34022,1,Xambioá,Xambioá,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,33.263502,33.6047058429,Not Applicable,0,Designated,1998,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-TO,BRA,BRA
Polygon,33860,33860,1,Igarapé Grande,Igarapé Grande,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,15.396777,11.9750375364,Not Applicable,0,Designated,2004,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,352370,352370,1,Portal do Encantado,Portal do Encantado,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,430.57,432.649666589,Not Applicable,0,Proposed,2009,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MT,BRA,BRA
Polygon,41080,41080,1,Potiguara,Potiguara,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,1,0,5.092816,212.384898,213.072052858,Not Reported,0,Designated,1995,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-PB,BRA,BRA
Polygon,352520,352520,1,Rio das Cobras,Rio das Cobras,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,186.81,187.76362799,Not Applicable,0,Designated,1999,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-PR,BRA,BRA
Polygon,352314,352314,1,Parana do Paricá,Parana do Paricá,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,78.6632,80.5936887602,Not Applicable,0,Designated,2001,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,33972,33972,1,Rio Formoso,Rio Formoso,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,197.494741,202.069639482,Not Applicable,0,Designated,1988,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MT,BRA,BRA
Polygon,34040,34040,1,Rio Negro Ocaia,Rio Negro Ocaia,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,1040.63,1056.80023241,Not Applicable,0,Designated,1981,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-RO,BRA,BRA
Polygon,352493,352493,1,Sassoró,Sassoró,Reserva Indígena,Indigenous Reserve,National,Not Reported,Not Applicable,0,0,0,19.226435,18.9486866753,Not Applicable,0,Designated,1965,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MS,BRA,BRA
Polygon,33981,33981,1,Serra Morena,Serra Morena,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,1478.36,1487.86909462,Not Applicable,0,Designated,1990,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MT,BRA,BRA
Polygon,34081,34081,1,Sucuba,Sucuba,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,59.83,60.1735812249,Not Applicable,0,Designated,2000,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-RR,BRA,BRA
Polygon,33897,33897,1,Rio Biá,Rio Biá,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,11857.9171,11935.0741663,Not Applicable,0,Designated,2006,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,352459,352459,1,Jatayvari,Jatayvari,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,88,88.7315584655,Not Applicable,0,Proposed,2005,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MS,BRA,BRA
Polygon,33983,33983,1,Tadarimana,Tadarimana,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,97.85,95.9681802425,Not Applicable,0,Designated,1987,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MT,BRA,BRA
Polygon,115699,115699,1,Taihantesu,Taihantesu,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,53.623344,52.9448471616,Not Applicable,0,Designated,1997,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MT,BRA,BRA
Polygon,352494,352494,1,Takuaraty/Yvykuarusu,Takuaraty/Yvykuarusu,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,26.09094,25.8795360053,Not Applicable,0,Designated,1993,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MS,BRA,BRA
Polygon,34017,34017,1,Tembé,Tembé,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,10.751881,10.7383258444,Not Applicable,0,Designated,1994,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-PA,BRA,BRA
Polygon,352583,352583,1,Xukuru,Xukuru,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,275.550583,279.513590331,Not Applicable,0,Designated,2009,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-PE,BRA,BRA
Polygon,555544167,555544167,1,Turé/Mariquita,Turé/Mariquita,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,1.469798,1.49654746677,Not Applicable,0,Designated,1994,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-PA,BRA,BRA
Polygon,33930,33930,1,Cana Brava/Guajajara,Cana Brava/Guajajara,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,1373.295429,1364.2860726,Not Applicable,0,Designated,1996,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MA,BRA,BRA
Polygon,352552,352552,1,Morro dos Cavalos,Morro dos Cavalos,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,1,0,0.50277,19.97,20.0343341246,Not Reported,0,Designated,2009,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-SC,BRA,BRA
Polygon,352526,352526,1,Mangueirinha,Mangueirinha,Reserva Indígena,Indigenous Reserve,National,Not Reported,Not Applicable,0,0,0,163.75,173.523995304,Not Applicable,0,Designated,1961,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-PR,BRA,BRA
Polygon,33734,33734,1,Kaxinawá do Rio Humaitá,Kaxinawá do Rio Humaitá,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,1273.835568,1296.3139839,Not Applicable,0,Designated,1996,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AC,BRA,BRA
Polygon,33938,33938,1,Porquinhos,Porquinhos,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,795.2,799.321294403,Not Applicable,0,Designated,1984,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-MA,BRA,BRA
Polygon,33733,33733,1,Kampa e Isolados do Rio Envira,Kampa e Isolados do Rio Envira,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,2327.950378,2343.89040694,Not Applicable,0,Designated,1999,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AC,BRA,BRA
Polygon,555542499,555542499,1,Toldo Pinhal,Toldo Pinhal,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,8.800761,8.90281236952,Not Applicable,0,Designated,2002,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-SC,BRA,BRA
Polygon,33729,33729,1,Kampa do Rio Amonea,Kampa do Rio Amonea,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,872.054,868.016028567,Not Applicable,0,Designated,1995,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AC,BRA,BRA
Polygon,33723,33723,1,Nukini,Nukini,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,272.635212,322.04663768,Not Applicable,0,Designated,1997,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AC,BRA,BRA
Polygon,352278,352278,1,Riozinho do Alto Envira,Riozinho do Alto Envira,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,2609.7,2624.5076957,Not Applicable,0,Designated,2007,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AC,BRA,BRA
Polygon,33871,33871,1,Katukina/Kaxinawá,Katukina/Kaxinawá,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,234.740358,233.917586683,Not Applicable,0,Designated,1999,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,115511,115511,1,Acimã,Acimã,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,406.86034,408.849926769,Not Applicable,0,Designated,1999,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,352275,352275,1,Água Preta/Inari,Água Preta/Inari,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,1397.636705,1406.38520615,Not Applicable,0,Designated,2000,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,33882,33882,1,Seruini/Mariene,Seruini/Mariene,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,1449.713671,1458.22926629,Not Applicable,0,Designated,2004,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,115571,115571,1,Peneri/Tacaquiri,Peneri/Tacaquiri,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,1898.709641,1910.42257976,Not Applicable,0,Designated,2000,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,115524,115524,1,Catipari/Mamoria,Catipari/Mamoria,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,1150.443509,1157.10385481,Not Applicable,0,Designated,2000,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,115545,115545,1,Maraã Urubaxi,Maraã Urubaxi,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,944.050733,949.355752473,Not Applicable,0,Designated,2000,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,352321,352321,1,Tupã-Supé,Tupã-Supé,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,85.895101,86.4326312885,Not Applicable,0,Designated,2006,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,34019,34019,1,Apinayé,Apinayé,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,1419.042092,1426.90868214,Not Applicable,0,Designated,1989,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-TO,BRA,BRA
Polygon,115569,115569,1,Paumari do Rio Ituxi,Paumari do Rio Ituxi,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,75.72412,76.1434116721,Not Applicable,0,Designated,1999,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,33849,33849,1,Estrela da Paz,Estrela da Paz,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,128.764893,126.628360917,Not Applicable,0,Designated,1997,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,115527,115527,1,Cuia,Cuia,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,13.223875,13.5198833012,Not Applicable,0,Designated,1997,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,33920,33920,1,Vale do Javari,Vale do Javari,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,85444.822728,85903.9320254,Not Applicable,0,Designated,2002,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,33843,33843,1,Boca do Acre,Boca do Acre,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,262.404231,267.603504918,Not Applicable,0,Designated,1999,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,115517,115517,1,Barreira da Missão,Barreira da Missão,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,17.724237,19.1382559464,Not Applicable,0,Designated,1991,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
Polygon,352310,352310,1,Cuiu-Cuiu,Cuiu-Cuiu,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,0,0,0,364.509765,366.793649435,Not Applicable,0,Designated,2004,Indigenous peoples,Not Reported,Not Reported,Not Reported,State Verified,905,BR-AM,BRA,BRA
